videoId,title,publishedAt,viewCount,likeCount,commentCount,duration,channelId,channelName,url
vRY3SBufCOM,Typisch Grüne: Erst hetzen – und dann fehlen die Argumente,2023-11-30T10:30:28Z,43178,4095,327,PT2M5S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=vRY3SBufCOM
nDoosc26_JY,AfD entlarvt die Corona-Lügen: Es gab keine Grundlage für die Abschaffung der Freiheit!,2023-11-30T09:30:13Z,30914,3961,435,PT4M59S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=nDoosc26_JY
_vHV0cfHM0w,Standpauke von der AfD - Da sucht Scholz das Weite,2023-11-29T13:50:16Z,8435,1326,97,PT5M49S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=_vHV0cfHM0w
YbRLaXk-R0U,So einfach löst die #afd die #staatskrise! #weidel #bundestag #scholz #ampel #habeck #rücktritt,2023-11-28T19:00:14Z,60188,6479,189,PT59S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=YbRLaXk-R0U
Qa0sa_Y-Uqk,"Die #Ampel hat nicht zu wenig Geld, sie hat zu viel - und kann nicht damit umgehen! #weidel #afd",2023-11-28T18:00:11Z,14677,2040,44,PT52S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=Qa0sa_Y-Uqk
f-HxLyrab3k,Endgültige Abrechnung mit der #Ampel! #weidel #scholz #habeck #baerbock #lindner #afd #bundestag,2023-11-28T17:00:35Z,20184,3401,93,PT59S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=f-HxLyrab3k
I6Exsc6nHvA,"Wer heute noch arbeiten geht, ist der Dumme! #weidel #afd #bürgergeld #bundestag #deutschland",2023-11-28T16:00:12Z,41357,4001,103,PT1M,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=I6Exsc6nHvA
Ro6Xtvx6bCM,"Die Bürger warten auf Ihren #Rücktritt, Herr #scholz!  #afd #bundestag #ampel #weidel #migration",2023-11-28T15:00:31Z,20740,3684,121,PT54S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=Ro6Xtvx6bCM
z8mpt_GEs3s,Was haben Sie da auf unser Volk losgelassen? #shorts #weidel #ampel #scholz #afd #rücktritt,2023-11-28T14:00:45Z,57257,5417,140,PT59S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=z8mpt_GEs3s
oPhW3NHS1VA,LIVE: Weidel grillt Scholz im Bundestag!  - AfD,2023-11-28T13:06:46Z,48842,3418,185,PT2H59M51S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=oPhW3NHS1VA
T5imqtNI2J0,Die Deindustrialisierung läuft - es ist allein die Schuld der Ampel!  #afd #deutschland #habeck,2023-11-28T13:00:32Z,10016,1810,37,PT54S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=T5imqtNI2J0
N0R_bAITYBA,"Der Weidel-Hammer im Bundestag: ""Was haben Sie da auf unser Volk losgelassen?""",2023-11-28T10:36:49Z,554850,35852,4230,PT8M53S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=N0R_bAITYBA
nunVEZt2XTU,Sparen? Nicht bei der Ampel!  #afd #BVerfG #haushalt #scholz #baerbock #ukraine #afrika,2023-11-27T14:08:17Z,33718,2387,232,PT59S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=nunVEZt2XTU
xlXIez5FTdc,Misswirtschaft der Ampel: Dem Mittelstand reicht’s!,2023-11-24T14:38:59Z,10409,1360,118,PT24M7S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=xlXIez5FTdc
f4d_bNTxka0,Der #verfassungsschutz ist Teil des Kampfes gegen die #afd! #gauland #maischberger #ampel,2023-11-23T10:23:31Z,29409,4764,219,PT59S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=f4d_bNTxka0
X_aIALDDCVE,Mit Worthülsen lässt sich die Wirtschaft nicht ankurbeln – aber „die Ampel kann es nicht besser!“,2023-11-17T14:57:00Z,7975,548,32,PT3M16S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=X_aIALDDCVE
FkJzXnoISaQ,Vielehe und Kopftuch gehören nicht zu Deutschland!,2023-11-17T14:56:43Z,17196,1840,193,PT3M31S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=FkJzXnoISaQ
87tMMuxjtfQ,Verschwendungsorgien der Ampel beenden: Es ist auch Dein Geld!,2023-11-17T13:52:09Z,6805,1036,92,PT24M21S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=87tMMuxjtfQ
IP3kJ1dWngE,"Kopftücher für Mädchen verbieten, Vielehen bekämpfen!",2023-11-17T11:41:40Z,7608,1064,133,PT4M38S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=IP3kJ1dWngE
85Rij-z0QEQ,"Würde sich die Ampel nur um Deutschland kümmern, bräuchten wir keine illegalen Schulden!",2023-11-17T11:32:48Z,10649,1731,89,PT5M9S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=85Rij-z0QEQ
W_66MfxFCXg,"Gewalt gegen Frauen stoppen, Mädchen früh vor Parallelgesellschaften warnen",2023-11-16T15:52:17Z,8137,1494,152,PT6M2S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=W_66MfxFCXg
i-9Q-KYzHg0,AfD-Politiker schießt gegen CumEx-Scholz: „Jetzt können Sie reinen Tisch machen!“,2023-11-16T13:58:08Z,12066,1722,160,PT2M21S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=i-9Q-KYzHg0
iBuPq1JbCiY,Warum gilt im Verteidigungsfall plötzlich wieder das biologische Geschlecht?,2023-11-16T11:47:29Z,7793,895,98,PT1M24S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=iBuPq1JbCiY
BkZFt9vFqH0,"Selbstbestimmungsgesetz: ""Das ist die Symbiose von Gender-Gaga und Nordkorea""",2023-11-16T11:15:26Z,14840,1738,362,PT7M14S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=BkZFt9vFqH0
Unutiuglb7I,Haushaltstrickserei verfassungswidrig: Die AfD hat es vorhergesagt!,2023-11-15T15:27:55Z,11586,1473,126,PT3M11S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=Unutiuglb7I
gONVEEJcF8I,Die 5 schlimmsten Asyl-Bestimmungen der Ampel! - Alice Weidel - AfD,2023-11-15T13:46:52Z,11848,1608,97,PT1M3S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=gONVEEJcF8I
Y4CqzaJtkbI,Migrationskrise: So verhöhnen Ampel und Union die Bevölkerung!  #afd #bundestag #deutschland #curio,2023-11-13T06:34:53Z,43940,5703,125,PT46S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=Y4CqzaJtkbI
fXM2OIWS1pQ,Schluss mit dem Import von Gewalt und Antisemitismus! | Frequenz: Freiheit – der Podcast der AfD,2023-11-12T10:15:17Z,10180,1548,141,PT25M56S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=fXM2OIWS1pQ
GU48MluVGcI,Die Mechanismen des Kommunismus wirken auch heute!,2023-11-10T13:45:56Z,7715,1088,77,PT4M32S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=GU48MluVGcI
z2EvD_oNcPY,"Bundesverfassungsgericht soll effizienter werden – besser wäre, wenn es unabhängig würde!",2023-11-10T12:27:51Z,20286,2888,238,PT3M32S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=z2EvD_oNcPY
_PweIvGghJo,Kindergrundsicherung: Wir brauchen keinen linken Gesinnungsstaat!,2023-11-10T11:32:21Z,2480,397,24,PT4M27S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=_PweIvGghJo
ZlE9SK5pKXE,350.000 Ukrainer ziehen von Polen nach Deutschland – wegen der Sozialleistungen!,2023-11-10T09:32:41Z,38769,2689,508,PT3M53S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=ZlE9SK5pKXE
DQWf827q7GY,Bürokratieabbau: Die AfD legt die Axt an der Wurzel an!,2023-11-10T08:09:01Z,2196,303,14,PT3M25S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=DQWf827q7GY
Ok_Ql61KWJg,Deutsches Kalifat? Das kann nur die AfD verhindern!,2023-11-09T15:11:43Z,159620,10935,1824,PT5M6S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=Ok_Ql61KWJg
jrr9trjBNJg,Linke und Islamisten gefährden unsere Zukunft,2023-11-09T14:42:21Z,14548,1898,170,PT4M31S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=jrr9trjBNJg
C2zcz1X7ZAk,Der beste Schutz für jüdisches Leben: Keine Antisemiten mehr ins Land lassen!,2023-11-09T12:44:10Z,4788,664,54,PT3M26S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=C2zcz1X7ZAk
KyZhwCB0vaI,AfD verwirrt Familienministerin mit ihrer eigenen Geschlechter-Ideologie,2023-11-09T12:35:09Z,218829,8021,1442,PT2M18S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=KyZhwCB0vaI
H9TDWBukxbs,Wir brauchen Re-Migration und keine Show-Termine für die Regierungspropaganda,2023-11-09T12:27:11Z,5805,1245,94,PT5M9S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=H9TDWBukxbs
3GPaJMSma70,Medienspektakel von Ampel und Union: Massenmigration wird nicht durch Plauderrunden gestoppt!,2023-11-07T14:41:04Z,38189,4497,430,PT5M30S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=3GPaJMSma70
ztznQ5dw1b0,Mit Vernunft ist man im Bundestag ein Exot  #afd #ampel #deutschland #bundestag #huy,2023-10-28T14:00:46Z,88746,8655,231,PT47S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=ztznQ5dw1b0
igT3djqRnw4,Die Grünen machen das Parlament zum Narrenschiff  #afd #ampel #bundestag,2023-10-28T10:00:40Z,27285,3152,47,PT54S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=igT3djqRnw4
UpHqZevHwg8,Der Grund für den deutschen Niedergang - einfach erklärt!  #afd #bundestag #ampelregierung,2023-10-28T08:00:17Z,64646,5982,180,PT55S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=UpHqZevHwg8
hPf7llLtuTA,Islamistischer Antisemitismus in Deutschland ist eine Bankrotterklärung!  #afd #ampel #bundestag,2023-10-28T06:00:18Z,23156,2691,149,PT47S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=hPf7llLtuTA
KjlLRRI8Y6w,Islamistischer Antisemitismus: Man hat zu lange die Augen davor verschlossen,2023-10-27T14:22:23Z,13732,1262,179,PT6M54S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=KjlLRRI8Y6w
VN8Ro_zVO2I,Druck und Überforderung im Gesundheitsbereich endlich stoppen!  #afd #bundestag #ampel #baum,2023-10-27T11:09:17Z,16533,1765,27,PT54S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=VN8Ro_zVO2I
9RxdEFvzEaY,Todesangst vor Corona - aber bei Haschischkonsum sind die Folgen egal?  #afd #bundestag #ampel,2023-10-27T10:54:08Z,105360,6823,279,PT58S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=9RxdEFvzEaY
JkNcR09qN6E,Gender-Ideologie an Schulen? Da wird es wirklich kriminell!,2023-10-26T14:38:57Z,9007,1019,132,PT3M52S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=JkNcR09qN6E
SqSdhntQb2I,Wir brauchen eine interessengeleitete Außenpolitik - und nicht Krieg und Feindschaft!,2023-10-26T14:35:59Z,31287,3026,68,PT1M,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=SqSdhntQb2I
5f0H1RcJuF0,Echte Fachkräfte werden abgeschoben - das ist die Migrationspolitik der Ampel,2023-10-26T13:15:12Z,36784,2589,64,PT59S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=5f0H1RcJuF0
jMmLJc2LwSU,Sie bringen die Menschen erst in Seenot! #afd #bundestag #deutschland,2023-10-26T13:10:05Z,296541,18796,509,PT59S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=jMmLJc2LwSU
59t9RABgQ4Y,Steuergeld für Schleuser-Schiffe? Wir dürfen uns das nicht mehr bieten lassen!,2023-10-26T11:01:53Z,12442,2173,239,PT4M16S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=59t9RABgQ4Y
znq41nNCtJw,Stoppt den Krieg auf unseren Straßen! | Frequenz: Freiheit – der Podcast der AfD | Ausgabe 30/2023,2023-10-20T12:27:18Z,12685,1312,182,PT18M22S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=znq41nNCtJw
gTSdE_cphTc,"Ampelpolitik vereint Ignoranz, Dummheit und Böswilligkeit",2023-10-20T12:00:39Z,33087,3662,409,PT3M18S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=gTSdE_cphTc
0uMC6DebmJg,Linksgrüne toben: AfD legt Schleusertum schonungslos offen,2023-10-20T09:00:01Z,17151,2352,195,PT3M8S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=0uMC6DebmJg
728CvuEmfSg,#shorts Grüner Filz ermöglicht Schleusungen und Menschenhandel!,2023-10-20T07:00:03Z,17903,3164,99,PT54S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=728CvuEmfSg
sOlxjtqnX9c,Chrupallas Ansage an Scholz und Merz: Wir brauchen Frieden statt Krieg und Feindschaft!,2023-10-19T16:00:42Z,12249,1926,181,PT6M45S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=sOlxjtqnX9c
AwdDeaqT5JU,Die Union ist der Frankenstein der Bürokratie!,2023-10-19T14:00:07Z,6748,1113,61,PT4M31S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=AwdDeaqT5JU
APfwy52MhF4,"Verletzte Kinderseelen, verdrehte Wissenschaft, verhunzte Sprache: Stoppt die Gender-Ideologie!",2023-10-19T08:41:01Z,9545,1438,125,PT5M24S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=APfwy52MhF4
U09Zly5DpiA,#shorts Die Ampel befeuert die Armut in Deutschland!,2023-10-19T07:00:21Z,16270,2507,75,PT59S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=U09Zly5DpiA
6hLsxkD7DiA,Unser Land hat hier längst nichts mehr zu melden!,2023-10-18T08:37:49Z,71059,6690,1808,PT50S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=6hLsxkD7DiA
OR5RgF8qIBI,"""Nachhaltigkeitsstrategie"" - mit diesem Unsinn muss sich das Parlament beschäftigen!",2023-10-17T09:34:01Z,17337,2036,192,PT1M41S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=OR5RgF8qIBI
pY08kRr2qc0,"Energiewende gescheitert: ""Die Menschen können nicht mehr!""",2023-10-17T08:51:07Z,10665,1731,176,PT4M1S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=pY08kRr2qc0
Ql52FqKbsug,Stiftungsfinanzierung: Die Ampel trickst munter weiter,2023-10-14T08:00:15Z,10419,1527,138,PT4M18S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=Ql52FqKbsug
uH52VcrnXgk,Die Nachhaltigkeit der Ampel: Deutschland wird abgewickelt | Frequenz: Freiheit – Podcast der AfD,2023-10-13T12:01:15Z,10250,1353,141,PT19M30S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=uH52VcrnXgk
v2TrpQqAGeA,Ein Angriff auf Israel ist ein Angriff auf uns alle,2023-10-12T14:26:34Z,18578,1925,596,PT4M15S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=v2TrpQqAGeA
hazOf2sOkhw,Ansage an SPD und Grüne: „In der Praxis finanzieren Sie den Judenhass“,2023-10-12T12:02:28Z,20547,2642,299,PT4M57S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=hazOf2sOkhw
VRSEZ2MhWX4,Integration: Wann gesteht die Ampelregierung ihr Scheitern endlich ein?,2023-10-12T08:01:35Z,35005,3745,564,PT2M39S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=VRSEZ2MhWX4
hQlLHwqqrpc,Wir wollen keine fremden Konflikte auf unseren Straßen!,2023-10-11T10:47:03Z,27316,4693,951,PT43S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=hQlLHwqqrpc
oBgA9rjGt0w,LIVE: Wahlnachlese der Landtagswahlen in Hessen und Bayern,2023-10-09T11:21:34Z,63485,6413,461,PT1H9M32S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=oBgA9rjGt0w
80vY-BBpsVE,Wir auf der Straße: Mit den Bürgern gegen den Filz | Frequenz: Freiheit - der Podcast der AfD |,2023-10-06T14:02:57Z,11493,1347,198,PT19M36S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=80vY-BBpsVE
H1PsLYZEZBw,"Werden Sie Wahlbeobachter, stärken Sie die Demokratie, stärken Sie unser Deutschland!",2023-10-06T13:41:59Z,11073,1672,217,PT1M26S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=H1PsLYZEZBw
QA0dKcXgQ-4,"Wahlbeobachter, die neue App der AfD – so geht Demokratie!",2023-10-06T13:30:58Z,4637,465,17,PT39S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=QA0dKcXgQ-4
9ryLBM5dvV4,Bitterfeld-Wolfen: Bereit für die blaue Wende!,2023-10-04T14:34:02Z,13854,1942,176,PT33S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=9ryLBM5dvV4
9-yepymyKRs,Hundert Milliarden für Waffen – aber für unsere Kinder ist kein Geld da!,2023-10-02T11:31:16Z,15084,1949,295,PT4M27S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=9-yepymyKRs
a2Xj755FxdY,Migrationspolitik von Ampel und Union ist nur Wählertäuschung!,2023-10-02T10:21:23Z,42438,4547,130,PT1M,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=a2Xj755FxdY
IVnoCmJmYiE,So lässt die CDU die Clans gewähren - nur die AfD s sorgt für Sicherheit!,2023-10-02T10:16:05Z,67454,7054,244,PT58S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=IVnoCmJmYiE
56JM4EKwtlY,Schluss mit Masseneinwanderung - wir bleiben das Original! | Frequenz: Freiheit | Ausgabe 27/2023,2023-09-29T14:07:28Z,11443,1377,157,PT22M32S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=56JM4EKwtlY
eETzt5qnmEU,So dreist klaut „Brandmaurer“ Merz AfD-Positionen!,2023-09-29T14:03:27Z,12918,1599,221,PT6M22S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=eETzt5qnmEU
Btixv7zBc6M,Wir brechen das Zeitungsmonopol der SPD!,2023-09-29T07:57:40Z,14013,1731,152,PT5M55S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=Btixv7zBc6M
pcnnJ5GMT8U,Die Regierung will die Massenmigration nicht beenden,2023-09-28T14:32:26Z,13981,1650,151,PT5M11S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=pcnnJ5GMT8U
COpjUhYlmqk,Datenstrategie? So plant die Ampel den Totalitarismus!,2023-09-28T13:06:16Z,14132,1863,176,PT4M12S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=COpjUhYlmqk
opS_BtiwB6A,#shorts RTL2 -Niveau von Baerbock: Deutschland hat besseres verdient!,2023-09-28T12:37:06Z,114370,8944,367,PT59S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=opS_BtiwB6A
BH3a1IS8Os8,"Standpauke für Baerbock: „Sie zertrampeln, was große Staatsmänner einst aufgebaut haben“",2023-09-28T12:01:06Z,96009,6174,443,PT4M20S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=BH3a1IS8Os8
_lDIY9KUzKM,Lektion fürs Bauministerium: Abschieben schafft Wohnraum,2023-09-28T11:44:51Z,6125,1052,184,PT4M49S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=_lDIY9KUzKM
CUd-m5L-4jQ,"Zehn Milliarden für Indien, während hier die Industrie stirbt!",2023-09-28T10:30:03Z,16058,2093,392,PT2M5S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=CUd-m5L-4jQ
RNd52QPNDJs,Tino Chrupalla: Die Grünen werden unter die 5-%-Hürde rutschen!,2023-09-26T14:21:06Z,117654,9658,1464,PT2M29S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=RNd52QPNDJs
-flnJl2pCPM,"Irre grüne Welt - Sachleistungen heißt nicht, für Migranten einzukaufen!",2023-09-26T11:44:13Z,36992,2834,538,PT1M45S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=-flnJl2pCPM
Zeb8zKXGeqE,Nicht die Union wird die Migration stoppen – das kann nur die AfD!,2023-09-26T06:19:37Z,5081,781,60,PT1M16S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=Zeb8zKXGeqE
4WMyKSfB9ZQ,Klimaschutzgesetz: „Sie belügen die Menschen!“,2023-09-25T12:26:07Z,4262,501,36,PT1M2S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=4WMyKSfB9ZQ
flHhLx3iXI8,Nicht die Union wird die Migration stoppen – das kann nur die AfD!,2023-09-25T11:50:31Z,7920,1442,171,PT7M6S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=flHhLx3iXI8
WD_SOzHqIrc,Klimaschutzgesetz: „Sie belügen die Menschen!“,2023-09-25T11:23:39Z,14293,2161,221,PT4M10S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=WD_SOzHqIrc
IXtfGyR4b4o,Abrechnung mit der Union: „Sie haben den Kindern ihre Zukunft genommen!“,2023-09-25T09:44:45Z,6074,1151,101,PT4M8S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=IXtfGyR4b4o
Ow5Zx89lSUo,#shorts Nicht die Union wird die Migration stoppen – das kann nur die AfD!,2023-09-22T13:22:05Z,34207,4673,183,PT53S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=Ow5Zx89lSUo
t_b4nfSVHAw,Wir nehmen Kurs: auf die Landtage und Rathäuser,2023-09-22T12:15:48Z,11705,1681,180,PT26M37S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=t_b4nfSVHAw
ezlpK15WGO8,Schönbohm-Affäre: AfD-Fraktion grillt Faeser!,2023-09-21T11:57:23Z,16487,2072,222,PT5M13S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=ezlpK15WGO8
avwHGE5OAkc,"Am 24. September den 1. AfD-Oberbürgermeister wählen! - Jörg Prophet, Nordhausen",2023-09-21T11:49:32Z,18210,1882,279,PT39S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=avwHGE5OAkc
PSumKHhJXY4,Live: AfD-FPÖ-Pressekonferenz mit Alice Weidel und Herbert Kickl!,2023-09-19T09:46:34Z,64576,5842,547,PT1H2M48S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=PSumKHhJXY4
h7IbECxs7hw,Partyszene dreht auf: Dankesfeiern in ganz Deutschland! #shorts,2023-09-18T11:25:31Z,82504,5994,472,PT1M,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=h7IbECxs7hw
N6q16zVYHdU,Alice Weidel live aus Deggendorf! - AfD - Bayernwahl,2023-09-16T19:20:55Z,72387,6161,325,PT2H1M7S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=N6q16zVYHdU
8vfASBvCeW8,Tino Chrupalla im Bayern-Wahlkampf! LIVE aus Starnberg,2023-09-16T06:25:00Z,58276,5330,326,PT1H43M43S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=8vfASBvCeW8
hUq_-g5BvzM,"Die Wirtschaft schmiert ab - Insolvenzwelle stoppen, Habeck aufhalten! | Frequenz: Freiheit",2023-09-15T12:53:29Z,12584,1677,168,PT19M1S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=hUq_-g5BvzM
4nF_f3QH7yQ,Ausbildungsnotstand: Bürgergeld macht Arbeit für viele überflüssig,2023-09-13T12:34:06Z,37726,4160,199,PT54S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=4nF_f3QH7yQ
ABW99YQzWag,Kulturpolitik der Ampel: „Das ist der Weg in einen totalitären Staat“,2023-09-12T14:38:49Z,11217,1547,136,PT4M27S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=ABW99YQzWag
IQrLEgofYB0,Kanzlerpalast und Maultiere in Haiti: Dafür gibt die Ampel unser Geld aus!,2023-09-12T08:00:14Z,20886,2614,216,PT5M25S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=IQrLEgofYB0
